route_id,route_long_name,trip_headsign,shape_id,shape_pt_lat,shape_pt_lon
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,50.995103,-114.06602
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,50.995216,-114.065992
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,50.995457,-114.065938
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,50.995755,-114.065881
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,50.996061,-114.065835
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,50.996779,-114.065734
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,50.997263,-114.065646
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,50.997444,-114.065623
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,50.997464,-114.065623
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,50.997565,-114.065626
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.008673,-114.064082
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.013279,-114.063445
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.013759,-114.063374
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.014088,-114.063299
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.014294,-114.06323
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.014513,-114.063135
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.014694,-114.063039
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.014873,-114.062928
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.015048,-114.062803
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.015217,-114.062667
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.01541,-114.062496
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.016123,-114.061847
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.016228,-114.06176
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.016281,-114.061721
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.016341,-114.061683
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.016412,-114.061649
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.016504,-114.061617
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.016654,-114.061575
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.016745,-114.061555
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.016933,-114.061507
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.017338,-114.061415
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.017824,-114.061299
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.018194,-114.061211
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.018298,-114.061176
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.018363,-114.061149
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.018405,-114.061126
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.018512,-114.061058
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.018636,-114.060972
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.019102,-114.060634
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.019272,-114.060521
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.019697,-114.060227
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.020467,-114.059672
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.02159,-114.058862
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.021884,-114.058654
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.021986,-114.058589
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.022073,-114.058544
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.022188,-114.058499
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.022243,-114.058485
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.022284,-114.058478
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.022345,-114.058471
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.022399,-114.05847
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.022443,-114.058473
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.022504,-114.058484
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.022593,-114.058511
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.022696,-114.058551
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.022748,-114.058575
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.022836,-114.058622
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.023337,-114.058907
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.02344,-114.058962
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.023588,-114.059033
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.023656,-114.05906
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.023721,-114.059083
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.023797,-114.059104
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.023871,-114.059119
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.023961,-114.059132
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.024039,-114.059137
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.024125,-114.059137
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.024217,-114.059133
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.02432,-114.059123
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.025019,-114.059035
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.025196,-114.059015
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.025408,-114.059
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.025588,-114.058993
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.025781,-114.058995
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.025989,-114.059006
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.026167,-114.059023
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.026603,-114.059096
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.026691,-114.059114
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.02692,-114.059171
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.027951,-114.059438
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.028097,-114.059473
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.02827,-114.059506
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.028322,-114.059516
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.02842,-114.059527
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.028551,-114.059531
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.028702,-114.059522
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.028867,-114.059493
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.028951,-114.059472
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.029137,-114.059417
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.030335,-114.059015
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.030426,-114.058987
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.030593,-114.058954
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.030712,-114.058939
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.031926,-114.058854
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.032114,-114.058841
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.032396,-114.058827
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.03255,-114.058832
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.032815,-114.058845
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.033025,-114.058851
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.033176,-114.05885
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.033348,-114.058837
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.03361,-114.05882
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.035547,-114.05868
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.03609,-114.058646
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.036707,-114.058597
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.036855,-114.058589
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.037004,-114.058575
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.037104,-114.058556
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.037169,-114.05854
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.037235,-114.058516
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.03742,-114.058439
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.037443,-114.058425
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.037638,-114.058351
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.037795,-114.058301
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.037903,-114.058284
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.038396,-114.058247
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.038415,-114.058246
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.039174,-114.058194
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.039437,-114.058174
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.039512,-114.058168
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.039709,-114.05816
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.040437,-114.058169
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.040607,-114.058166
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.040767,-114.058157
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.041006,-114.058133
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.041113,-114.058115
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.041518,-114.058005
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.041916,-114.057837
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.042303,-114.05761
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.042484,-114.057482
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.042662,-114.057342
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.042839,-114.057188
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.043001,-114.057033
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.043186,-114.056848
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.044397,-114.055571
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.044553,-114.055408
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.044655,-114.055308
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.044755,-114.055214
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.044912,-114.055086
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.044987,-114.055034
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.04506,-114.054988
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.045135,-114.054945
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.045196,-114.054915
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.045245,-114.054899
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.045382,-114.054865
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.045469,-114.054852
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.045526,-114.054851
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.045607,-114.054861
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.045676,-114.054878
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.045764,-114.054908
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.045799,-114.054923
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.045835,-114.054945
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.045916,-114.055001
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.045987,-114.055065
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.046042,-114.055127
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.046102,-114.055209
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.046149,-114.055284
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.046193,-114.055377
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.046229,-114.05547
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.04626,-114.055571
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.046283,-114.055684
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.0463,-114.055811
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.046304,-114.055868
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.04631,-114.056134
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.046314,-114.056197
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.046321,-114.056462
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.046329,-114.056721
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.046548,-114.064384
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.046777,-114.072418
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047074,-114.082843
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047076,-114.08286
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.04708,-114.083076
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047104,-114.083917
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047092,-114.084079
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047105,-114.084179
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047114,-114.08427
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.046935,-114.077974
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047094,-114.082987
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047105,-114.083041
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047125,-114.083111
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047145,-114.083171
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047175,-114.083243
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047204,-114.083303
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047236,-114.083358
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047265,-114.083399
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047303,-114.083445
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047343,-114.083485
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.04738,-114.083516
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047448,-114.083557
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047545,-114.083589
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.047625,-114.083594
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.048021,-114.08357
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.048148,-114.083557
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.048232,-114.083539
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.048321,-114.083512
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.048402,-114.083477
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.048653,-114.083334
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.048758,-114.083279
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.048823,-114.083256
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.048918,-114.083233
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.049041,-114.083221
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.050229,-114.083138
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.050522,-114.083125
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.050706,-114.083135
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.05083,-114.083153
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.050978,-114.083187
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.051137,-114.083237
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.051274,-114.083294
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.051406,-114.08336
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.051561,-114.083443
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.052513,-114.083984
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.052749,-114.084111
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.052944,-114.084202
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.053101,-114.084258
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.053221,-114.084289
201-20718,"Red Line - Somerset - Bridlewood/Tuscany CTrain",TUSCANY,2010472,51.053316,-114.084308
